Simulation,Predicted Price,Average Return,Log Return,Simple Return
578,147.511,0.0109348,0.0405437,0.0413769
579,146.297,0.0109348,0.0405437,0.0413769
580,145.443,0.0109348,0.0405437,0.0413769
581,146.429,0.0109348,0.0405437,0.0413769
582,146.809,0.0109348,0.0405437,0.0413769
583,147.02,0.0109348,0.0405437,0.0413769
584,145.352,0.0109348,0.0405437,0.0413769
585,146.849,0.0109348,0.0405437,0.0413769
586,148.07,0.0109348,0.0405437,0.0413769
587,145.891,0.0109348,0.0405437,0.0413769
588,145.869,0.0109348,0.0405437,0.0413769
589,146.119,0.0109348,0.0405437,0.0413769
590,145.43,0.0109348,0.0405437,0.0413769
591,145.314,0.0109348,0.0405437,0.0413769
592,146.794,0.0109348,0.0405437,0.0413769
593,145.457,0.0109348,0.0405437,0.0413769
594,148.596,0.0109348,0.0405437,0.0413769
595,146.549,0.0109348,0.0405437,0.0413769
596,145.641,0.0109348,0.0405437,0.0413769
597,147.146,0.0109348,0.0405437,0.0413769
598,146.968,0.0109348,0.0405437,0.0413769
599,147.923,0.0109348,0.0405437,0.0413769
600,146.825,0.0109348,0.0405437,0.0413769
601,146.121,0.0109348,0.0405437,0.0413769
602,146.504,0.0109348,0.0405437,0.0413769
603,145.85,0.0109348,0.0405437,0.0413769
604,146.311,0.0109348,0.0405437,0.0413769
605,145.488,0.0109348,0.0405437,0.0413769
606,147.199,0.0109348,0.0405437,0.0413769
607,148.438,0.0109348,0.0405437,0.0413769
608,147.228,0.0109348,0.0405437,0.0413769
609,146.001,0.0109348,0.0405437,0.0413769
610,146.018,0.0109348,0.0405437,0.0413769
611,147.424,0.0109348,0.0405437,0.0413769
612,147.186,0.0109348,0.0405437,0.0413769
613,147.586,0.0109348,0.0405437,0.0413769
614,145.737,0.0109348,0.0405437,0.0413769
615,147.29,0.0109348,0.0405437,0.0413769
616,145.727,0.0109348,0.0405437,0.0413769
617,148.567,0.0109348,0.0405437,0.0413769
618,147.941,0.0109348,0.0405437,0.0413769
619,146.349,0.0109348,0.0405437,0.0413769
620,145.968,0.0109348,0.0405437,0.0413769
621,148.124,0.0109348,0.0405437,0.0413769
622,146.414,0.0109348,0.0405437,0.0413769
623,147.52,0.0109348,0.0405437,0.0413769
624,148.335,0.0109348,0.0405437,0.0413769
625,146.29,0.0109348,0.0405437,0.0413769
626,145.366,0.0109348,0.0405437,0.0413769
627,145.263,0.0109348,0.0405437,0.0413769
628,148.201,0.0109348,0.0405437,0.0413769
629,147.085,0.0109348,0.0405437,0.0413769
630,147.937,0.0109348,0.0405437,0.0413769
631,146.311,0.0109348,0.0405437,0.0413769
632,147.968,0.0109348,0.0405437,0.0413769
633,145.732,0.0109348,0.0405437,0.0413769
634,146.917,0.0109348,0.0405437,0.0413769
635,145.57,0.0109348,0.0405437,0.0413769
636,145.971,0.0109348,0.0405437,0.0413769
637,145.412,0.0109348,0.0405437,0.0413769
638,145.292,0.0109348,0.0405437,0.0413769
639,147.959,0.0109348,0.0405437,0.0413769
640,146.165,0.0109348,0.0405437,0.0413769
641,146.061,0.0109348,0.0405437,0.0413769
642,146.669,0.0109348,0.0405437,0.0413769
643,148.114,0.0109348,0.0405437,0.0413769
644,148.411,0.0109348,0.0405437,0.0413769
645,147.162,0.0109348,0.0405437,0.0413769
646,146.688,0.0109348,0.0405437,0.0413769
647,145.423,0.0109348,0.0405437,0.0413769
648,147.009,0.0109348,0.0405437,0.0413769
649,145.918,0.0109348,0.0405437,0.0413769
650,146.524,0.0109348,0.0405437,0.0413769
651,147.736,0.0109348,0.0405437,0.0413769
652,145.332,0.0109348,0.0405437,0.0413769
653,147.699,0.0109348,0.0405437,0.0413769
654,146.543,0.0109348,0.0405437,0.0413769
655,148.42,0.0109348,0.0405437,0.0413769
656,145.284,0.0109348,0.0405437,0.0413769
657,146.661,0.0109348,0.0405437,0.0413769
658,148.434,0.0109348,0.0405437,0.0413769
659,148.236,0.0109348,0.0405437,0.0413769
660,148.514,0.0109348,0.0405437,0.0413769
661,147.651,0.0109348,0.0405437,0.0413769
662,145.834,0.0109348,0.0405437,0.0413769
663,147.762,0.0109348,0.0405437,0.0413769
664,148.142,0.0109348,0.0405437,0.0413769
665,147.508,0.0109348,0.0405437,0.0413769
666,148.088,0.0109348,0.0405437,0.0413769
667,145.402,0.0109348,0.0405437,0.0413769
668,147.673,0.0109348,0.0405437,0.0413769
669,148.132,0.0109348,0.0405437,0.0413769
670,148.115,0.0109348,0.0405437,0.0413769
671,148.603,0.0109348,0.0405437,0.0413769
672,145.483,0.0109348,0.0405437,0.0413769
673,146.071,0.0109348,0.0405437,0.0413769
674,147.996,0.0109348,0.0405437,0.0413769
675,148.649,0.0109348,0.0405437,0.0413769
676,147.993,0.0109348,0.0405437,0.0413769
677,145.973,0.0109348,0.0405437,0.0413769
678,145.352,0.0109348,0.0405437,0.0413769
679,146.29,0.0109348,0.0405437,0.0413769
680,146.645,0.0109348,0.0405437,0.0413769
681,146.628,0.0109348,0.0405437,0.0413769
682,145.321,0.0109348,0.0405437,0.0413769
683,146.728,0.0109348,0.0405437,0.0413769
684,145.619,0.0109348,0.0405437,0.0413769
685,146.615,0.0109348,0.0405437,0.0413769
686,146.431,0.0109348,0.0405437,0.0413769
687,145.654,0.0109348,0.0405437,0.0413769
688,148.04,0.0109348,0.0405437,0.0413769
689,146.148,0.0109348,0.0405437,0.0413769
690,148.649,0.0109348,0.0405437,0.0413769
691,147.834,0.0109348,0.0405437,0.0413769
692,148.564,0.0109348,0.0405437,0.0413769
693,145.763,0.0109348,0.0405437,0.0413769
694,146.88,0.0109348,0.0405437,0.0413769
695,147.986,0.0109348,0.0405437,0.0413769
696,148.029,0.0109348,0.0405437,0.0413769
697,146.255,0.0109348,0.0405437,0.0413769
698,148.141,0.0109348,0.0405437,0.0413769
699,146.986,0.0109348,0.0405437,0.0413769
700,145.675,0.0109348,0.0405437,0.0413769
701,147.537,0.0109348,0.0405437,0.0413769
702,146.869,0.0109348,0.0405437,0.0413769
703,145.909,0.0109348,0.0405437,0.0413769
704,148.371,0.0109348,0.0405437,0.0413769
705,146.153,0.0109348,0.0405437,0.0413769
706,145.838,0.0109348,0.0405437,0.0413769
707,147.645,0.0109348,0.0405437,0.0413769
708,146.881,0.0109348,0.0405437,0.0413769
709,145.941,0.0109348,0.0405437,0.0413769
710,148.702,0.0109348,0.0405437,0.0413769
711,148.293,0.0109348,0.0405437,0.0413769
712,147.326,0.0109348,0.0405437,0.0413769
713,145.302,0.0109348,0.0405437,0.0413769
714,146.305,0.0109348,0.0405437,0.0413769
715,147.701,0.0109348,0.0405437,0.0413769
716,146.668,0.0109348,0.0405437,0.0413769
717,147.495,0.0109348,0.0405437,0.0413769
718,148.113,0.0109348,0.0405437,0.0413769
719,145.996,0.0109348,0.0405437,0.0413769
720,148.407,0.0109348,0.0405437,0.0413769
721,148.041,0.0109348,0.0405437,0.0413769
722,148.593,0.0109348,0.0405437,0.0413769
723,148.251,0.0109348,0.0405437,0.0413769
724,148.564,0.0109348,0.0405437,0.0413769
725,146.754,0.0109348,0.0405437,0.0413769
726,147.517,0.0109348,0.0405437,0.0413769
727,147.873,0.0109348,0.0405437,0.0413769
728,147.769,0.0109348,0.0405437,0.0413769
729,146.941,0.0109348,0.0405437,0.0413769
730,146.147,0.0109348,0.0405437,0.0413769
731,148.203,0.0109348,0.0405437,0.0413769
732,145.771,0.0109348,0.0405437,0.0413769
733,147.777,0.0109348,0.0405437,0.0413769
734,145.4,0.0109348,0.0405437,0.0413769
735,145.427,0.0109348,0.0405437,0.0413769
736,148.697,0.0109348,0.0405437,0.0413769
737,145.989,0.0109348,0.0405437,0.0413769
738,147.825,0.0109348,0.0405437,0.0413769
739,146.857,0.0109348,0.0405437,0.0413769
740,146.684,0.0109348,0.0405437,0.0413769
741,147.806,0.0109348,0.0405437,0.0413769
742,146.434,0.0109348,0.0405437,0.0413769
743,145.308,0.0109348,0.0405437,0.0413769
744,147.859,0.0109348,0.0405437,0.0413769
745,147.498,0.0109348,0.0405437,0.0413769
746,147.76,0.0109348,0.0405437,0.0413769
747,145.818,0.0109348,0.0405437,0.0413769
748,146.282,0.0109348,0.0405437,0.0413769
749,147.156,0.0109348,0.0405437,0.0413769
750,146.567,0.0109348,0.0405437,0.0413769
751,145.973,0.0109348,0.0405437,0.0413769
752,146.482,0.0109348,0.0405437,0.0413769
753,146.441,0.0109348,0.0405437,0.0413769
754,145.51,0.0109348,0.0405437,0.0413769
755,146.328,0.0109348,0.0405437,0.0413769
756,147.957,0.0109348,0.0405437,0.0413769
757,147.782,0.0109348,0.0405437,0.0413769
758,145.493,0.0109348,0.0405437,0.0413769
759,147.01,0.0109348,0.0405437,0.0413769
760,146.013,0.0109348,0.0405437,0.0413769
761,146.392,0.0109348,0.0405437,0.0413769
762,146.497,0.0109348,0.0405437,0.0413769
763,146.537,0.0109348,0.0405437,0.0413769
764,145.463,0.0109348,0.0405437,0.0413769
765,146.649,0.0109348,0.0405437,0.0413769
766,146.717,0.0109348,0.0405437,0.0413769
767,145.439,0.0109348,0.0405437,0.0413769
768,147.396,0.0109348,0.0405437,0.0413769
769,145.833,0.0109348,0.0405437,0.0413769
770,147.048,0.0109348,0.0405437,0.0413769
771,145.377,0.0109348,0.0405437,0.0413769
772,148.399,0.0109348,0.0405437,0.0413769
773,148.247,0.0109348,0.0405437,0.0413769
774,145.435,0.0109348,0.0405437,0.0413769
775,147.539,0.0109348,0.0405437,0.0413769
776,147.027,0.0109348,0.0405437,0.0413769
777,147.949,0.0109348,0.0405437,0.0413769
778,148.116,0.0109348,0.0405437,0.0413769
779,148.072,0.0109348,0.0405437,0.0413769
780,146.392,0.0109348,0.0405437,0.0413769
781,145.97,0.0109348,0.0405437,0.0413769
782,145.335,0.0109348,0.0405437,0.0413769
783,147.634,0.0109348,0.0405437,0.0413769
784,147.167,0.0109348,0.0405437,0.0413769
785,145.596,0.0109348,0.0405437,0.0413769
786,145.258,0.0109348,0.0405437,0.0413769
787,146.411,0.0109348,0.0405437,0.0413769
788,148.135,0.0109348,0.0405437,0.0413769
789,145.501,0.0109348,0.0405437,0.0413769
790,148.186,0.0109348,0.0405437,0.0413769
791,145.437,0.0109348,0.0405437,0.0413769
792,146.645,0.0109348,0.0405437,0.0413769
793,145.97,0.0109348,0.0405437,0.0413769
794,146.727,0.0109348,0.0405437,0.0413769
795,146.861,0.0109348,0.0405437,0.0413769
796,147.377,0.0109348,0.0405437,0.0413769
797,148.209,0.0109348,0.0405437,0.0413769
798,147.052,0.0109348,0.0405437,0.0413769
799,146.063,0.0109348,0.0405437,0.0413769
800,145.33,0.0109348,0.0405437,0.0413769
801,145.398,0.0109348,0.0405437,0.0413769
802,146.192,0.0109348,0.0405437,0.0413769
803,148.481,0.0109348,0.0405437,0.0413769
804,148.398,0.0109348,0.0405437,0.0413769
805,146.379,0.0109348,0.0405437,0.0413769
806,147.301,0.0109348,0.0405437,0.0413769
807,146.708,0.0109348,0.0405437,0.0413769
808,145.619,0.0109348,0.0405437,0.0413769
809,146.701,0.0109348,0.0405437,0.0413769
810,146.067,0.0109348,0.0405437,0.0413769
811,146.764,0.0109348,0.0405437,0.0413769
812,147.429,0.0109348,0.0405437,0.0413769
813,146.153,0.0109348,0.0405437,0.0413769
814,145.691,0.0109348,0.0405437,0.0413769
815,145.889,0.0109348,0.0405437,0.0413769
816,146.502,0.0109348,0.0405437,0.0413769
817,145.699,0.0109348,0.0405437,0.0413769
818,147.056,0.0109348,0.0405437,0.0413769
819,145.924,0.0109348,0.0405437,0.0413769
820,145.951,0.0109348,0.0405437,0.0413769
821,146.526,0.0109348,0.0405437,0.0413769
822,146.113,0.0109348,0.0405437,0.0413769
823,147.354,0.0109348,0.0405437,0.0413769
824,147.253,0.0109348,0.0405437,0.0413769
825,147.599,0.0109348,0.0405437,0.0413769
826,145.511,0.0109348,0.0405437,0.0413769
827,145.921,0.0109348,0.0405437,0.0413769
828,147.09,0.0109348,0.0405437,0.0413769
829,147.316,0.0109348,0.0405437,0.0413769
830,146.739,0.0109348,0.0405437,0.0413769
831,147.171,0.0109348,0.0405437,0.0413769
832,147.466,0.0109348,0.0405437,0.0413769
833,147.691,0.0109348,0.0405437,0.0413769
834,146.933,0.0109348,0.0405437,0.0413769
835,147.146,0.0109348,0.0405437,0.0413769
836,145.364,0.0109348,0.0405437,0.0413769
837,145.53,0.0109348,0.0405437,0.0413769
838,148.623,0.0109348,0.0405437,0.0413769
839,145.734,0.0109348,0.0405437,0.0413769
840,146.985,0.0109348,0.0405437,0.0413769
841,145.97,0.0109348,0.0405437,0.0413769
842,147.253,0.0109348,0.0405437,0.0413769
843,145.708,0.0109348,0.0405437,0.0413769
844,146.878,0.0109348,0.0405437,0.0413769
845,147.701,0.0109348,0.0405437,0.0413769
846,146.349,0.0109348,0.0405437,0.0413769
847,148.145,0.0109348,0.0405437,0.0413769
848,148.158,0.0109348,0.0405437,0.0413769
849,148.169,0.0109348,0.0405437,0.0413769
850,145.358,0.0109348,0.0405437,0.0413769
851,145.398,0.0109348,0.0405437,0.0413769
852,145.982,0.0109348,0.0405437,0.0413769
853,146.222,0.0109348,0.0405437,0.0413769
854,147.505,0.0109348,0.0405437,0.0413769
855,147.996,0.0109348,0.0405437,0.0413769
856,148.587,0.0109348,0.0405437,0.0413769
857,147.77,0.0109348,0.0405437,0.0413769
858,148.68,0.0109348,0.0405437,0.0413769
859,146.957,0.0109348,0.0405437,0.0413769
860,146.374,0.0109348,0.0405437,0.0413769
861,146.698,0.0109348,0.0405437,0.0413769
862,145.425,0.0109348,0.0405437,0.0413769
863,148.607,0.0109348,0.0405437,0.0413769
864,145.682,0.0109348,0.0405437,0.0413769
865,147.111,0.0109348,0.0405437,0.0413769
866,147.033,0.0109348,0.0405437,0.0413769
867,145.797,0.0109348,0.0405437,0.0413769
868,147.395,0.0109348,0.0405437,0.0413769
869,146.935,0.0109348,0.0405437,0.0413769
870,146.283,0.0109348,0.0405437,0.0413769
871,145.674,0.0109348,0.0405437,0.0413769
872,147.664,0.0109348,0.0405437,0.0413769
873,148.3,0.0109348,0.0405437,0.0413769
874,146.134,0.0109348,0.0405437,0.0413769
875,145.834,0.0109348,0.0405437,0.0413769
876,147.282,0.0109348,0.0405437,0.0413769
877,147.24,0.0109348,0.0405437,0.0413769
878,145.268,0.0109348,0.0405437,0.0413769
879,146.724,0.0109348,0.0405437,0.0413769
880,146.693,0.0109348,0.0405437,0.0413769
881,145.377,0.0109348,0.0405437,0.0413769
882,146.874,0.0109348,0.0405437,0.0413769
883,147.433,0.0109348,0.0405437,0.0413769
884,146.35,0.0109348,0.0405437,0.0413769
885,145.673,0.0109348,0.0405437,0.0413769
886,146.714,0.0109348,0.0405437,0.0413769
887,146.219,0.0109348,0.0405437,0.0413769
888,148.2,0.0109348,0.0405437,0.0413769
889,146.673,0.0109348,0.0405437,0.0413769
890,147.938,0.0109348,0.0405437,0.0413769
891,145.861,0.0109348,0.0405437,0.0413769
892,148.136,0.0109348,0.0405437,0.0413769
893,148.117,0.0109348,0.0405437,0.0413769
894,145.749,0.0109348,0.0405437,0.0413769
895,148.577,0.0109348,0.0405437,0.0413769
896,146.514,0.0109348,0.0405437,0.0413769
897,147.538,0.0109348,0.0405437,0.0413769
898,145.655,0.0109348,0.0405437,0.0413769
899,148.678,0.0109348,0.0405437,0.0413769
900,145.766,0.0109348,0.0405437,0.0413769
901,146.691,0.0109348,0.0405437,0.0413769
902,145.632,0.0109348,0.0405437,0.0413769
903,148.189,0.0109348,0.0405437,0.0413769
904,146.276,0.0109348,0.0405437,0.0413769
905,146.518,0.0109348,0.0405437,0.0413769
906,145.312,0.0109348,0.0405437,0.0413769
907,148.323,0.0109348,0.0405437,0.0413769
908,148.526,0.0109348,0.0405437,0.0413769
909,145.33,0.0109348,0.0405437,0.0413769
910,146.332,0.0109348,0.0405437,0.0413769
911,146.501,0.0109348,0.0405437,0.0413769
912,145.457,0.0109348,0.0405437,0.0413769
913,147.968,0.0109348,0.0405437,0.0413769
914,148.703,0.0109348,0.0405437,0.0413769
915,146.56,0.0109348,0.0405437,0.0413769
916,148.4,0.0109348,0.0405437,0.0413769
917,146.696,0.0109348,0.0405437,0.0413769
918,147.537,0.0109348,0.0405437,0.0413769
919,147.88,0.0109348,0.0405437,0.0413769
920,148.134,0.0109348,0.0405437,0.0413769
921,146.76,0.0109348,0.0405437,0.0413769
922,148.502,0.0109348,0.0405437,0.0413769
923,147.551,0.0109348,0.0405437,0.0413769
924,146.164,0.0109348,0.0405437,0.0413769
925,145.534,0.0109348,0.0405437,0.0413769
926,147.408,0.0109348,0.0405437,0.0413769
927,147.435,0.0109348,0.0405437,0.0413769
928,147.827,0.0109348,0.0405437,0.0413769
929,147.82,0.0109348,0.0405437,0.0413769
930,147.393,0.0109348,0.0405437,0.0413769
931,148.353,0.0109348,0.0405437,0.0413769
932,145.802,0.0109348,0.0405437,0.0413769
933,147.781,0.0109348,0.0405437,0.0413769
934,147.822,0.0109348,0.0405437,0.0413769
935,146.832,0.0109348,0.0405437,0.0413769
936,145.591,0.0109348,0.0405437,0.0413769
937,147.885,0.0109348,0.0405437,0.0413769
938,146.44,0.0109348,0.0405437,0.0413769
939,145.4,0.0109348,0.0405437,0.0413769
940,147.967,0.0109348,0.0405437,0.0413769
941,147.53,0.0109348,0.0405437,0.0413769
942,146.653,0.0109348,0.0405437,0.0413769
943,148.179,0.0109348,0.0405437,0.0413769
944,146.784,0.0109348,0.0405437,0.0413769
945,146.635,0.0109348,0.0405437,0.0413769
946,146.025,0.0109348,0.0405437,0.0413769
947,146.466,0.0109348,0.0405437,0.0413769
948,148.095,0.0109348,0.0405437,0.0413769
949,148.325,0.0109348,0.0405437,0.0413769
950,145.637,0.0109348,0.0405437,0.0413769
951,147.509,0.0109348,0.0405437,0.0413769
952,146.369,0.0109348,0.0405437,0.0413769
953,145.422,0.0109348,0.0405437,0.0413769
954,146.349,0.0109348,0.0405437,0.0413769
955,147.29,0.0109348,0.0405437,0.0413769
956,145.707,0.0109348,0.0405437,0.0413769
957,148.523,0.0109348,0.0405437,0.0413769
958,146.017,0.0109348,0.0405437,0.0413769
959,148.293,0.0109348,0.0405437,0.0413769
960,147.623,0.0109348,0.0405437,0.0413769
961,148.171,0.0109348,0.0405437,0.0413769
962,147.926,0.0109348,0.0405437,0.0413769
963,148.184,0.0109348,0.0405437,0.0413769
964,147.234,0.0109348,0.0405437,0.0413769
965,147.031,0.0109348,0.0405437,0.0413769
966,146.302,0.0109348,0.0405437,0.0413769
967,147.58,0.0109348,0.0405437,0.0413769
968,146.205,0.0109348,0.0405437,0.0413769
969,147.5,0.0109348,0.0405437,0.0413769
970,147.734,0.0109348,0.0405437,0.0413769
971,145.464,0.0109348,0.0405437,0.0413769
972,146.319,0.0109348,0.0405437,0.0413769
973,145.679,0.0109348,0.0405437,0.0413769
974,148.398,0.0109348,0.0405437,0.0413769
975,147.865,0.0109348,0.0405437,0.0413769
976,147.068,0.0109348,0.0405437,0.0413769
977,145.708,0.0109348,0.0405437,0.0413769
978,145.622,0.0109348,0.0405437,0.0413769
979,146.448,0.0109348,0.0405437,0.0413769
980,145.32,0.0109348,0.0405437,0.0413769
981,146.011,0.0109348,0.0405437,0.0413769
982,145.255,0.0109348,0.0405437,0.0413769
983,146.44,0.0109348,0.0405437,0.0413769
984,146.185,0.0109348,0.0405437,0.0413769
985,146.354,0.0109348,0.0405437,0.0413769
986,148.497,0.0109348,0.0405437,0.0413769
987,146.645,0.0109348,0.0405437,0.0413769
988,146.159,0.0109348,0.0405437,0.0413769
989,145.797,0.0109348,0.0405437,0.0413769
990,146.223,0.0109348,0.0405437,0.0413769
991,148.547,0.0109348,0.0405437,0.0413769
992,145.258,0.0109348,0.0405437,0.0413769
993,145.44,0.0109348,0.0405437,0.0413769
994,148.01,0.0109348,0.0405437,0.0413769
995,147.242,0.0109348,0.0405437,0.0413769
996,147.225,0.0109348,0.0405437,0.0413769
997,145.602,0.0109348,0.0405437,0.0413769
998,146.113,0.0109348,0.0405437,0.0413769
999,148.193,0.0109348,0.0405437,0.0413769
1000,147.858,0.0109348,0.0405437,0.0413769
