Simulation,Predicted Price,Average Return,Log Return,Simple Return
2352,132.989,-0.0136078,-0.0396744,-0.0388976
2353,132.814,-0.0136078,-0.0396744,-0.0388976
2354,133.984,-0.0136078,-0.0396744,-0.0388976
2355,133.582,-0.0136078,-0.0396744,-0.0388976
2356,132.888,-0.0136078,-0.0396744,-0.0388976
2357,133.701,-0.0136078,-0.0396744,-0.0388976
2358,132.923,-0.0136078,-0.0396744,-0.0388976
2359,132.381,-0.0136078,-0.0396744,-0.0388976
2360,133.907,-0.0136078,-0.0396744,-0.0388976
2361,132.677,-0.0136078,-0.0396744,-0.0388976
2362,132.856,-0.0136078,-0.0396744,-0.0388976
2363,133.699,-0.0136078,-0.0396744,-0.0388976
2364,132.467,-0.0136078,-0.0396744,-0.0388976
2365,132.905,-0.0136078,-0.0396744,-0.0388976
2366,132.507,-0.0136078,-0.0396744,-0.0388976
2367,132.163,-0.0136078,-0.0396744,-0.0388976
2368,132.161,-0.0136078,-0.0396744,-0.0388976
2369,132.836,-0.0136078,-0.0396744,-0.0388976
2370,133.836,-0.0136078,-0.0396744,-0.0388976
2371,132.303,-0.0136078,-0.0396744,-0.0388976
2372,133.81,-0.0136078,-0.0396744,-0.0388976
2373,132.511,-0.0136078,-0.0396744,-0.0388976
2374,134.036,-0.0136078,-0.0396744,-0.0388976
2375,133.988,-0.0136078,-0.0396744,-0.0388976
2376,132.373,-0.0136078,-0.0396744,-0.0388976
2377,132.509,-0.0136078,-0.0396744,-0.0388976
2378,133.261,-0.0136078,-0.0396744,-0.0388976
2379,132.296,-0.0136078,-0.0396744,-0.0388976
2380,133.104,-0.0136078,-0.0396744,-0.0388976
2381,132.338,-0.0136078,-0.0396744,-0.0388976
2382,133.413,-0.0136078,-0.0396744,-0.0388976
2383,134.008,-0.0136078,-0.0396744,-0.0388976
2384,133.061,-0.0136078,-0.0396744,-0.0388976
2385,133.164,-0.0136078,-0.0396744,-0.0388976
2386,133.357,-0.0136078,-0.0396744,-0.0388976
2387,133.861,-0.0136078,-0.0396744,-0.0388976
2388,132.635,-0.0136078,-0.0396744,-0.0388976
2389,134.195,-0.0136078,-0.0396744,-0.0388976
2390,134.153,-0.0136078,-0.0396744,-0.0388976
2391,132.312,-0.0136078,-0.0396744,-0.0388976
2392,132.638,-0.0136078,-0.0396744,-0.0388976
2393,132.776,-0.0136078,-0.0396744,-0.0388976
2394,133.921,-0.0136078,-0.0396744,-0.0388976
2395,133.014,-0.0136078,-0.0396744,-0.0388976
2396,133.592,-0.0136078,-0.0396744,-0.0388976
2397,132.199,-0.0136078,-0.0396744,-0.0388976
2398,133.084,-0.0136078,-0.0396744,-0.0388976
2399,133.661,-0.0136078,-0.0396744,-0.0388976
2400,132.942,-0.0136078,-0.0396744,-0.0388976
2401,132.69,-0.0136078,-0.0396744,-0.0388976
2402,133.874,-0.0136078,-0.0396744,-0.0388976
2403,132.523,-0.0136078,-0.0396744,-0.0388976
2404,133.109,-0.0136078,-0.0396744,-0.0388976
2405,133.676,-0.0136078,-0.0396744,-0.0388976
2406,132.28,-0.0136078,-0.0396744,-0.0388976
2407,133.391,-0.0136078,-0.0396744,-0.0388976
2408,134.097,-0.0136078,-0.0396744,-0.0388976
2409,133.449,-0.0136078,-0.0396744,-0.0388976
2410,133.596,-0.0136078,-0.0396744,-0.0388976
2411,132.968,-0.0136078,-0.0396744,-0.0388976
2412,133.697,-0.0136078,-0.0396744,-0.0388976
2413,132.779,-0.0136078,-0.0396744,-0.0388976
2414,132.744,-0.0136078,-0.0396744,-0.0388976
2415,132.528,-0.0136078,-0.0396744,-0.0388976
2416,133.856,-0.0136078,-0.0396744,-0.0388976
2417,134.014,-0.0136078,-0.0396744,-0.0388976
2418,132.16,-0.0136078,-0.0396744,-0.0388976
2419,132.262,-0.0136078,-0.0396744,-0.0388976
2420,133.975,-0.0136078,-0.0396744,-0.0388976
2421,134.221,-0.0136078,-0.0396744,-0.0388976
2422,132.481,-0.0136078,-0.0396744,-0.0388976
2423,132.382,-0.0136078,-0.0396744,-0.0388976
2424,132.763,-0.0136078,-0.0396744,-0.0388976
2425,132.173,-0.0136078,-0.0396744,-0.0388976
2426,133.306,-0.0136078,-0.0396744,-0.0388976
2427,132.128,-0.0136078,-0.0396744,-0.0388976
2428,132.279,-0.0136078,-0.0396744,-0.0388976
2429,132.164,-0.0136078,-0.0396744,-0.0388976
2430,133.697,-0.0136078,-0.0396744,-0.0388976
2431,133.13,-0.0136078,-0.0396744,-0.0388976
2432,132.761,-0.0136078,-0.0396744,-0.0388976
2433,133.338,-0.0136078,-0.0396744,-0.0388976
2434,133.562,-0.0136078,-0.0396744,-0.0388976
2435,133.782,-0.0136078,-0.0396744,-0.0388976
2436,132.784,-0.0136078,-0.0396744,-0.0388976
2437,133.751,-0.0136078,-0.0396744,-0.0388976
2438,132.942,-0.0136078,-0.0396744,-0.0388976
2439,132.648,-0.0136078,-0.0396744,-0.0388976
2440,132.97,-0.0136078,-0.0396744,-0.0388976
2441,132.311,-0.0136078,-0.0396744,-0.0388976
2442,133.528,-0.0136078,-0.0396744,-0.0388976
2443,132.438,-0.0136078,-0.0396744,-0.0388976
2444,132.998,-0.0136078,-0.0396744,-0.0388976
2445,134.186,-0.0136078,-0.0396744,-0.0388976
2446,132.875,-0.0136078,-0.0396744,-0.0388976
2447,132.623,-0.0136078,-0.0396744,-0.0388976
2448,133.966,-0.0136078,-0.0396744,-0.0388976
2449,132.942,-0.0136078,-0.0396744,-0.0388976
2450,132.792,-0.0136078,-0.0396744,-0.0388976
2451,133.708,-0.0136078,-0.0396744,-0.0388976
2452,132.93,-0.0136078,-0.0396744,-0.0388976
2453,133.183,-0.0136078,-0.0396744,-0.0388976
2454,134.001,-0.0136078,-0.0396744,-0.0388976
2455,133.604,-0.0136078,-0.0396744,-0.0388976
2456,133.263,-0.0136078,-0.0396744,-0.0388976
2457,133.074,-0.0136078,-0.0396744,-0.0388976
2458,133.64,-0.0136078,-0.0396744,-0.0388976
2459,133.451,-0.0136078,-0.0396744,-0.0388976
2460,133.145,-0.0136078,-0.0396744,-0.0388976
2461,133.106,-0.0136078,-0.0396744,-0.0388976
2462,132.353,-0.0136078,-0.0396744,-0.0388976
2463,133.819,-0.0136078,-0.0396744,-0.0388976
2464,132.217,-0.0136078,-0.0396744,-0.0388976
2465,133.826,-0.0136078,-0.0396744,-0.0388976
2466,133.368,-0.0136078,-0.0396744,-0.0388976
2467,132.909,-0.0136078,-0.0396744,-0.0388976
2468,133.344,-0.0136078,-0.0396744,-0.0388976
2469,134.226,-0.0136078,-0.0396744,-0.0388976
2470,133.468,-0.0136078,-0.0396744,-0.0388976
2471,134.23,-0.0136078,-0.0396744,-0.0388976
2472,132.303,-0.0136078,-0.0396744,-0.0388976
2473,132.766,-0.0136078,-0.0396744,-0.0388976
2474,132.434,-0.0136078,-0.0396744,-0.0388976
2475,133.209,-0.0136078,-0.0396744,-0.0388976
2476,132.718,-0.0136078,-0.0396744,-0.0388976
2477,133.217,-0.0136078,-0.0396744,-0.0388976
2478,133.744,-0.0136078,-0.0396744,-0.0388976
2479,132.454,-0.0136078,-0.0396744,-0.0388976
2480,134.074,-0.0136078,-0.0396744,-0.0388976
2481,132.307,-0.0136078,-0.0396744,-0.0388976
2482,134.073,-0.0136078,-0.0396744,-0.0388976
2483,132.772,-0.0136078,-0.0396744,-0.0388976
2484,133.399,-0.0136078,-0.0396744,-0.0388976
2485,133.84,-0.0136078,-0.0396744,-0.0388976
2486,132.149,-0.0136078,-0.0396744,-0.0388976
2487,132.434,-0.0136078,-0.0396744,-0.0388976
2488,132.683,-0.0136078,-0.0396744,-0.0388976
2489,133.697,-0.0136078,-0.0396744,-0.0388976
2490,133.796,-0.0136078,-0.0396744,-0.0388976
2491,133.74,-0.0136078,-0.0396744,-0.0388976
2492,132.573,-0.0136078,-0.0396744,-0.0388976
2493,134.059,-0.0136078,-0.0396744,-0.0388976
2494,133.327,-0.0136078,-0.0396744,-0.0388976
2495,132.698,-0.0136078,-0.0396744,-0.0388976
2496,133.651,-0.0136078,-0.0396744,-0.0388976
2497,132.467,-0.0136078,-0.0396744,-0.0388976
2498,133.518,-0.0136078,-0.0396744,-0.0388976
2499,132.766,-0.0136078,-0.0396744,-0.0388976
2500,132.459,-0.0136078,-0.0396744,-0.0388976
2501,132.756,-0.0136078,-0.0396744,-0.0388976
2502,132.761,-0.0136078,-0.0396744,-0.0388976
2503,132.669,-0.0136078,-0.0396744,-0.0388976
2504,133.432,-0.0136078,-0.0396744,-0.0388976
2505,133.104,-0.0136078,-0.0396744,-0.0388976
2506,133.79,-0.0136078,-0.0396744,-0.0388976
2507,134.064,-0.0136078,-0.0396744,-0.0388976
2508,132.096,-0.0136078,-0.0396744,-0.0388976
2509,133.302,-0.0136078,-0.0396744,-0.0388976
2510,132.286,-0.0136078,-0.0396744,-0.0388976
2511,134.077,-0.0136078,-0.0396744,-0.0388976
2512,133.518,-0.0136078,-0.0396744,-0.0388976
2513,132.127,-0.0136078,-0.0396744,-0.0388976
2514,132.616,-0.0136078,-0.0396744,-0.0388976
2515,132.687,-0.0136078,-0.0396744,-0.0388976
2516,133.875,-0.0136078,-0.0396744,-0.0388976
2517,132.672,-0.0136078,-0.0396744,-0.0388976
2518,133.029,-0.0136078,-0.0396744,-0.0388976
2519,132.328,-0.0136078,-0.0396744,-0.0388976
2520,132.142,-0.0136078,-0.0396744,-0.0388976
2521,132.595,-0.0136078,-0.0396744,-0.0388976
2522,133.979,-0.0136078,-0.0396744,-0.0388976
2523,132.622,-0.0136078,-0.0396744,-0.0388976
2524,132.422,-0.0136078,-0.0396744,-0.0388976
2525,133.073,-0.0136078,-0.0396744,-0.0388976
2526,133.23,-0.0136078,-0.0396744,-0.0388976
2527,133.985,-0.0136078,-0.0396744,-0.0388976
2528,133.45,-0.0136078,-0.0396744,-0.0388976
2529,132.519,-0.0136078,-0.0396744,-0.0388976
2530,132.519,-0.0136078,-0.0396744,-0.0388976
2531,133.82,-0.0136078,-0.0396744,-0.0388976
2532,133.184,-0.0136078,-0.0396744,-0.0388976
2533,133.19,-0.0136078,-0.0396744,-0.0388976
2534,132.26,-0.0136078,-0.0396744,-0.0388976
2535,132.389,-0.0136078,-0.0396744,-0.0388976
2536,134.209,-0.0136078,-0.0396744,-0.0388976
2537,133.96,-0.0136078,-0.0396744,-0.0388976
2538,132.222,-0.0136078,-0.0396744,-0.0388976
2539,134.212,-0.0136078,-0.0396744,-0.0388976
2540,133.029,-0.0136078,-0.0396744,-0.0388976
2541,132.415,-0.0136078,-0.0396744,-0.0388976
2542,134.055,-0.0136078,-0.0396744,-0.0388976
2543,132.319,-0.0136078,-0.0396744,-0.0388976
2544,132.45,-0.0136078,-0.0396744,-0.0388976
2545,132.439,-0.0136078,-0.0396744,-0.0388976
2546,132.914,-0.0136078,-0.0396744,-0.0388976
2547,132.096,-0.0136078,-0.0396744,-0.0388976
2548,133.02,-0.0136078,-0.0396744,-0.0388976
2549,133.856,-0.0136078,-0.0396744,-0.0388976
2550,132.331,-0.0136078,-0.0396744,-0.0388976
2551,133.069,-0.0136078,-0.0396744,-0.0388976
2552,132.222,-0.0136078,-0.0396744,-0.0388976
2553,134.22,-0.0136078,-0.0396744,-0.0388976
2554,133.602,-0.0136078,-0.0396744,-0.0388976
2555,132.551,-0.0136078,-0.0396744,-0.0388976
2556,133.06,-0.0136078,-0.0396744,-0.0388976
2557,132.603,-0.0136078,-0.0396744,-0.0388976
2558,132.305,-0.0136078,-0.0396744,-0.0388976
2559,132.283,-0.0136078,-0.0396744,-0.0388976
2560,133.03,-0.0136078,-0.0396744,-0.0388976
2561,132.732,-0.0136078,-0.0396744,-0.0388976
2562,134.012,-0.0136078,-0.0396744,-0.0388976
2563,134.13,-0.0136078,-0.0396744,-0.0388976
2564,133.834,-0.0136078,-0.0396744,-0.0388976
2565,134.182,-0.0136078,-0.0396744,-0.0388976
2566,132.286,-0.0136078,-0.0396744,-0.0388976
2567,133.809,-0.0136078,-0.0396744,-0.0388976
2568,133.908,-0.0136078,-0.0396744,-0.0388976
2569,132.416,-0.0136078,-0.0396744,-0.0388976
2570,133.787,-0.0136078,-0.0396744,-0.0388976
2571,132.706,-0.0136078,-0.0396744,-0.0388976
2572,132.739,-0.0136078,-0.0396744,-0.0388976
2573,133.608,-0.0136078,-0.0396744,-0.0388976
2574,132.933,-0.0136078,-0.0396744,-0.0388976
2575,133.098,-0.0136078,-0.0396744,-0.0388976
2576,133.958,-0.0136078,-0.0396744,-0.0388976
2577,133.759,-0.0136078,-0.0396744,-0.0388976
2578,133.1,-0.0136078,-0.0396744,-0.0388976
2579,132.747,-0.0136078,-0.0396744,-0.0388976
2580,133.383,-0.0136078,-0.0396744,-0.0388976
2581,133.34,-0.0136078,-0.0396744,-0.0388976
2582,133.728,-0.0136078,-0.0396744,-0.0388976
2583,133.513,-0.0136078,-0.0396744,-0.0388976
2584,133.327,-0.0136078,-0.0396744,-0.0388976
2585,133.099,-0.0136078,-0.0396744,-0.0388976
2586,133.976,-0.0136078,-0.0396744,-0.0388976
2587,132.161,-0.0136078,-0.0396744,-0.0388976
2588,133.613,-0.0136078,-0.0396744,-0.0388976
2589,134.191,-0.0136078,-0.0396744,-0.0388976
2590,132.351,-0.0136078,-0.0396744,-0.0388976
2591,132.415,-0.0136078,-0.0396744,-0.0388976
2592,132.689,-0.0136078,-0.0396744,-0.0388976
2593,132.133,-0.0136078,-0.0396744,-0.0388976
2594,132.312,-0.0136078,-0.0396744,-0.0388976
2595,132.294,-0.0136078,-0.0396744,-0.0388976
2596,134.222,-0.0136078,-0.0396744,-0.0388976
2597,132.506,-0.0136078,-0.0396744,-0.0388976
2598,134.012,-0.0136078,-0.0396744,-0.0388976
2599,133.896,-0.0136078,-0.0396744,-0.0388976
2600,132.829,-0.0136078,-0.0396744,-0.0388976
2601,133.566,-0.0136078,-0.0396744,-0.0388976
2602,132.372,-0.0136078,-0.0396744,-0.0388976
2603,133.479,-0.0136078,-0.0396744,-0.0388976
2604,132.943,-0.0136078,-0.0396744,-0.0388976
2605,133.214,-0.0136078,-0.0396744,-0.0388976
2606,132.349,-0.0136078,-0.0396744,-0.0388976
2607,132.67,-0.0136078,-0.0396744,-0.0388976
2608,132.743,-0.0136078,-0.0396744,-0.0388976
2609,133.358,-0.0136078,-0.0396744,-0.0388976
2610,133.326,-0.0136078,-0.0396744,-0.0388976
2611,134.039,-0.0136078,-0.0396744,-0.0388976
2612,132.47,-0.0136078,-0.0396744,-0.0388976
2613,132.824,-0.0136078,-0.0396744,-0.0388976
2614,133.319,-0.0136078,-0.0396744,-0.0388976
2615,133.708,-0.0136078,-0.0396744,-0.0388976
2616,133.836,-0.0136078,-0.0396744,-0.0388976
2617,133.063,-0.0136078,-0.0396744,-0.0388976
2618,133.776,-0.0136078,-0.0396744,-0.0388976
2619,133.216,-0.0136078,-0.0396744,-0.0388976
2620,133.02,-0.0136078,-0.0396744,-0.0388976
2621,134.038,-0.0136078,-0.0396744,-0.0388976
2622,133.541,-0.0136078,-0.0396744,-0.0388976
2623,133.621,-0.0136078,-0.0396744,-0.0388976
2624,134.078,-0.0136078,-0.0396744,-0.0388976
2625,133.762,-0.0136078,-0.0396744,-0.0388976
2626,133.824,-0.0136078,-0.0396744,-0.0388976
2627,134.066,-0.0136078,-0.0396744,-0.0388976
2628,134.18,-0.0136078,-0.0396744,-0.0388976
2629,133.603,-0.0136078,-0.0396744,-0.0388976
2630,133.729,-0.0136078,-0.0396744,-0.0388976
2631,132.776,-0.0136078,-0.0396744,-0.0388976
2632,132.937,-0.0136078,-0.0396744,-0.0388976
2633,134.011,-0.0136078,-0.0396744,-0.0388976
2634,134.169,-0.0136078,-0.0396744,-0.0388976
2635,133.793,-0.0136078,-0.0396744,-0.0388976
2636,132.993,-0.0136078,-0.0396744,-0.0388976
2637,132.285,-0.0136078,-0.0396744,-0.0388976
2638,132.233,-0.0136078,-0.0396744,-0.0388976
2639,133.647,-0.0136078,-0.0396744,-0.0388976
2640,133.552,-0.0136078,-0.0396744,-0.0388976
2641,133.468,-0.0136078,-0.0396744,-0.0388976
2642,133.453,-0.0136078,-0.0396744,-0.0388976
2643,133.934,-0.0136078,-0.0396744,-0.0388976
2644,134.207,-0.0136078,-0.0396744,-0.0388976
2645,132.543,-0.0136078,-0.0396744,-0.0388976
2646,133.409,-0.0136078,-0.0396744,-0.0388976
2647,133.809,-0.0136078,-0.0396744,-0.0388976
2648,133.516,-0.0136078,-0.0396744,-0.0388976
2649,132.954,-0.0136078,-0.0396744,-0.0388976
2650,132.794,-0.0136078,-0.0396744,-0.0388976
2651,132.309,-0.0136078,-0.0396744,-0.0388976
2652,132.759,-0.0136078,-0.0396744,-0.0388976
2653,132.109,-0.0136078,-0.0396744,-0.0388976
2654,133.839,-0.0136078,-0.0396744,-0.0388976
2655,132.605,-0.0136078,-0.0396744,-0.0388976
2656,133.778,-0.0136078,-0.0396744,-0.0388976
2657,133.43,-0.0136078,-0.0396744,-0.0388976
2658,132.439,-0.0136078,-0.0396744,-0.0388976
2659,133.725,-0.0136078,-0.0396744,-0.0388976
2660,132.803,-0.0136078,-0.0396744,-0.0388976
2661,134.08,-0.0136078,-0.0396744,-0.0388976
2662,132.272,-0.0136078,-0.0396744,-0.0388976
2663,133.652,-0.0136078,-0.0396744,-0.0388976
2664,133.857,-0.0136078,-0.0396744,-0.0388976
2665,132.209,-0.0136078,-0.0396744,-0.0388976
2666,133.212,-0.0136078,-0.0396744,-0.0388976
2667,132.62,-0.0136078,-0.0396744,-0.0388976
2668,132.401,-0.0136078,-0.0396744,-0.0388976
2669,133.354,-0.0136078,-0.0396744,-0.0388976
2670,134.18,-0.0136078,-0.0396744,-0.0388976
2671,133.864,-0.0136078,-0.0396744,-0.0388976
2672,132.593,-0.0136078,-0.0396744,-0.0388976
2673,133.399,-0.0136078,-0.0396744,-0.0388976
2674,133.565,-0.0136078,-0.0396744,-0.0388976
2675,132.567,-0.0136078,-0.0396744,-0.0388976
2676,133.854,-0.0136078,-0.0396744,-0.0388976
2677,132.743,-0.0136078,-0.0396744,-0.0388976
2678,132.147,-0.0136078,-0.0396744,-0.0388976
2679,133.137,-0.0136078,-0.0396744,-0.0388976
2680,133.609,-0.0136078,-0.0396744,-0.0388976
2681,132.849,-0.0136078,-0.0396744,-0.0388976
2682,133.355,-0.0136078,-0.0396744,-0.0388976
2683,132.141,-0.0136078,-0.0396744,-0.0388976
2684,132.864,-0.0136078,-0.0396744,-0.0388976
2685,132.962,-0.0136078,-0.0396744,-0.0388976
2686,132.653,-0.0136078,-0.0396744,-0.0388976
2687,132.413,-0.0136078,-0.0396744,-0.0388976
2688,132.166,-0.0136078,-0.0396744,-0.0388976
2689,133.001,-0.0136078,-0.0396744,-0.0388976
2690,134.049,-0.0136078,-0.0396744,-0.0388976
2691,132.876,-0.0136078,-0.0396744,-0.0388976
2692,132.848,-0.0136078,-0.0396744,-0.0388976
2693,134.231,-0.0136078,-0.0396744,-0.0388976
2694,132.3,-0.0136078,-0.0396744,-0.0388976
2695,132.475,-0.0136078,-0.0396744,-0.0388976
2696,132.206,-0.0136078,-0.0396744,-0.0388976
2697,133.421,-0.0136078,-0.0396744,-0.0388976
2698,133.003,-0.0136078,-0.0396744,-0.0388976
2699,132.514,-0.0136078,-0.0396744,-0.0388976
2700,132.546,-0.0136078,-0.0396744,-0.0388976
2701,132.95,-0.0136078,-0.0396744,-0.0388976
2702,132.149,-0.0136078,-0.0396744,-0.0388976
2703,133.048,-0.0136078,-0.0396744,-0.0388976
2704,132.123,-0.0136078,-0.0396744,-0.0388976
2705,133.621,-0.0136078,-0.0396744,-0.0388976
2706,133.526,-0.0136078,-0.0396744,-0.0388976
2707,133.884,-0.0136078,-0.0396744,-0.0388976
2708,132.138,-0.0136078,-0.0396744,-0.0388976
2709,133.58,-0.0136078,-0.0396744,-0.0388976
2710,132.79,-0.0136078,-0.0396744,-0.0388976
2711,133.654,-0.0136078,-0.0396744,-0.0388976
2712,132.202,-0.0136078,-0.0396744,-0.0388976
2713,134.059,-0.0136078,-0.0396744,-0.0388976
2714,133.702,-0.0136078,-0.0396744,-0.0388976
2715,132.974,-0.0136078,-0.0396744,-0.0388976
2716,132.789,-0.0136078,-0.0396744,-0.0388976
2717,132.128,-0.0136078,-0.0396744,-0.0388976
2718,133.296,-0.0136078,-0.0396744,-0.0388976
2719,132.862,-0.0136078,-0.0396744,-0.0388976
2720,133.036,-0.0136078,-0.0396744,-0.0388976
2721,133.113,-0.0136078,-0.0396744,-0.0388976
2722,133.65,-0.0136078,-0.0396744,-0.0388976
2723,133.797,-0.0136078,-0.0396744,-0.0388976
2724,133.11,-0.0136078,-0.0396744,-0.0388976
2725,133.859,-0.0136078,-0.0396744,-0.0388976
2726,134.184,-0.0136078,-0.0396744,-0.0388976
2727,133.223,-0.0136078,-0.0396744,-0.0388976
2728,133.048,-0.0136078,-0.0396744,-0.0388976
2729,132.954,-0.0136078,-0.0396744,-0.0388976
2730,133.648,-0.0136078,-0.0396744,-0.0388976
2731,133.505,-0.0136078,-0.0396744,-0.0388976
2732,133.816,-0.0136078,-0.0396744,-0.0388976
2733,133.705,-0.0136078,-0.0396744,-0.0388976
2734,132.325,-0.0136078,-0.0396744,-0.0388976
2735,133.847,-0.0136078,-0.0396744,-0.0388976
2736,133.095,-0.0136078,-0.0396744,-0.0388976
2737,133.761,-0.0136078,-0.0396744,-0.0388976
2738,133.498,-0.0136078,-0.0396744,-0.0388976
2739,133.14,-0.0136078,-0.0396744,-0.0388976
2740,133.109,-0.0136078,-0.0396744,-0.0388976
2741,134.203,-0.0136078,-0.0396744,-0.0388976
2742,132.564,-0.0136078,-0.0396744,-0.0388976
2743,133.219,-0.0136078,-0.0396744,-0.0388976
2744,134.028,-0.0136078,-0.0396744,-0.0388976
2745,134.179,-0.0136078,-0.0396744,-0.0388976
2746,134.107,-0.0136078,-0.0396744,-0.0388976
2747,132.584,-0.0136078,-0.0396744,-0.0388976
2748,134.215,-0.0136078,-0.0396744,-0.0388976
2749,133.171,-0.0136078,-0.0396744,-0.0388976
2750,133.357,-0.0136078,-0.0396744,-0.0388976
2751,133.017,-0.0136078,-0.0396744,-0.0388976
2752,134.198,-0.0136078,-0.0396744,-0.0388976
2753,132.776,-0.0136078,-0.0396744,-0.0388976
2754,132.584,-0.0136078,-0.0396744,-0.0388976
2755,133.074,-0.0136078,-0.0396744,-0.0388976
2756,132.405,-0.0136078,-0.0396744,-0.0388976
2757,132.534,-0.0136078,-0.0396744,-0.0388976
2758,134.213,-0.0136078,-0.0396744,-0.0388976
2759,133.363,-0.0136078,-0.0396744,-0.0388976
2760,133.398,-0.0136078,-0.0396744,-0.0388976
2761,133.627,-0.0136078,-0.0396744,-0.0388976
2762,132.638,-0.0136078,-0.0396744,-0.0388976
2763,132.983,-0.0136078,-0.0396744,-0.0388976
2764,133.101,-0.0136078,-0.0396744,-0.0388976
2765,132.871,-0.0136078,-0.0396744,-0.0388976
2766,132.6,-0.0136078,-0.0396744,-0.0388976
2767,134.111,-0.0136078,-0.0396744,-0.0388976
2768,132.403,-0.0136078,-0.0396744,-0.0388976
2769,134.01,-0.0136078,-0.0396744,-0.0388976
2770,133.018,-0.0136078,-0.0396744,-0.0388976
2771,133.421,-0.0136078,-0.0396744,-0.0388976
2772,133.979,-0.0136078,-0.0396744,-0.0388976
2773,133.493,-0.0136078,-0.0396744,-0.0388976
2774,132.412,-0.0136078,-0.0396744,-0.0388976
2775,133.773,-0.0136078,-0.0396744,-0.0388976
2776,133.438,-0.0136078,-0.0396744,-0.0388976
2777,132.287,-0.0136078,-0.0396744,-0.0388976
2778,132.129,-0.0136078,-0.0396744,-0.0388976
2779,133.419,-0.0136078,-0.0396744,-0.0388976
2780,133.367,-0.0136078,-0.0396744,-0.0388976
2781,133.393,-0.0136078,-0.0396744,-0.0388976
2782,132.21,-0.0136078,-0.0396744,-0.0388976
2783,133.331,-0.0136078,-0.0396744,-0.0388976
2784,134.083,-0.0136078,-0.0396744,-0.0388976
2785,132.701,-0.0136078,-0.0396744,-0.0388976
2786,132.18,-0.0136078,-0.0396744,-0.0388976
2787,132.256,-0.0136078,-0.0396744,-0.0388976
2788,133.144,-0.0136078,-0.0396744,-0.0388976
2789,132.159,-0.0136078,-0.0396744,-0.0388976
2790,133.528,-0.0136078,-0.0396744,-0.0388976
2791,132.315,-0.0136078,-0.0396744,-0.0388976
2792,133.694,-0.0136078,-0.0396744,-0.0388976
2793,134.079,-0.0136078,-0.0396744,-0.0388976
2794,133.206,-0.0136078,-0.0396744,-0.0388976
2795,132.566,-0.0136078,-0.0396744,-0.0388976
2796,132.718,-0.0136078,-0.0396744,-0.0388976
2797,133.717,-0.0136078,-0.0396744,-0.0388976
2798,132.444,-0.0136078,-0.0396744,-0.0388976
2799,133.029,-0.0136078,-0.0396744,-0.0388976
2800,133.494,-0.0136078,-0.0396744,-0.0388976
2801,133.371,-0.0136078,-0.0396744,-0.0388976
2802,132.224,-0.0136078,-0.0396744,-0.0388976
2803,133.241,-0.0136078,-0.0396744,-0.0388976
2804,132.635,-0.0136078,-0.0396744,-0.0388976
2805,132.543,-0.0136078,-0.0396744,-0.0388976
2806,132.783,-0.0136078,-0.0396744,-0.0388976
2807,133.986,-0.0136078,-0.0396744,-0.0388976
2808,132.739,-0.0136078,-0.0396744,-0.0388976
2809,132.819,-0.0136078,-0.0396744,-0.0388976
2810,133.172,-0.0136078,-0.0396744,-0.0388976
2811,134.018,-0.0136078,-0.0396744,-0.0388976
2812,134.126,-0.0136078,-0.0396744,-0.0388976
2813,133.29,-0.0136078,-0.0396744,-0.0388976
2814,133.117,-0.0136078,-0.0396744,-0.0388976
2815,133.975,-0.0136078,-0.0396744,-0.0388976
2816,133.903,-0.0136078,-0.0396744,-0.0388976
2817,133.205,-0.0136078,-0.0396744,-0.0388976
2818,134.14,-0.0136078,-0.0396744,-0.0388976
2819,132.816,-0.0136078,-0.0396744,-0.0388976
2820,133.271,-0.0136078,-0.0396744,-0.0388976
2821,133.435,-0.0136078,-0.0396744,-0.0388976
2822,133.039,-0.0136078,-0.0396744,-0.0388976
2823,132.735,-0.0136078,-0.0396744,-0.0388976
2824,133.28,-0.0136078,-0.0396744,-0.0388976
2825,134.16,-0.0136078,-0.0396744,-0.0388976
2826,133.211,-0.0136078,-0.0396744,-0.0388976
2827,133.91,-0.0136078,-0.0396744,-0.0388976
2828,133.644,-0.0136078,-0.0396744,-0.0388976
2829,133.565,-0.0136078,-0.0396744,-0.0388976
2830,132.708,-0.0136078,-0.0396744,-0.0388976
2831,132.908,-0.0136078,-0.0396744,-0.0388976
2832,132.707,-0.0136078,-0.0396744,-0.0388976
2833,132.84,-0.0136078,-0.0396744,-0.0388976
2834,134.063,-0.0136078,-0.0396744,-0.0388976
2835,133.251,-0.0136078,-0.0396744,-0.0388976
2836,133.293,-0.0136078,-0.0396744,-0.0388976
2837,132.613,-0.0136078,-0.0396744,-0.0388976
2838,133.005,-0.0136078,-0.0396744,-0.0388976
2839,133.944,-0.0136078,-0.0396744,-0.0388976
2840,133.342,-0.0136078,-0.0396744,-0.0388976
2841,134.092,-0.0136078,-0.0396744,-0.0388976
2842,133.729,-0.0136078,-0.0396744,-0.0388976
2843,133.234,-0.0136078,-0.0396744,-0.0388976
2844,133.149,-0.0136078,-0.0396744,-0.0388976
2845,132.617,-0.0136078,-0.0396744,-0.0388976
2846,132.977,-0.0136078,-0.0396744,-0.0388976
2847,132.821,-0.0136078,-0.0396744,-0.0388976
2848,133.733,-0.0136078,-0.0396744,-0.0388976
2849,132.885,-0.0136078,-0.0396744,-0.0388976
2850,133.548,-0.0136078,-0.0396744,-0.0388976
